#name, A, B, C, D, E, F
NODE_1561, 1.33606639377186e-07, 4.436245186563819e-09, 2.7322688859431216e-09, 2.782779275096477e-07, 4.310763224710701e-08, 0.999999537839287
GCA_041388455.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_002852135.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1566, 1.3494248967122572e-07, 4.452540537642445e-09, 2.740245237040335e-09, 2.817829818769079e-07, 4.341948338410179e-08, 0.9999995326622593
NODE_1562, 1.3426964633360497e-07, 4.44436890599944e-09, 2.7362474453698436e-09, 2.8001427867898784e-07, 4.3262718981266935e-08, 0.9999995352727395
GCA_003262975.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
NODE_1558, 1.33606639377186e-07, 4.436245186563819e-09, 2.7322688859431216e-09, 2.782779275096477e-07, 4.310763224710701e-08, 0.999999537839287
GCA_041388535.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_003036465.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1563, 1.3494250583826838e-07, 4.452540580240859e-09, 2.7402452533681778e-09, 2.817830485245029e-07, 4.3419485427562954e-08, 0.9999995326621745
NODE_1559, 1.3427291960576522e-07, 4.444385436738172e-09, 2.7362541715546708e-09, 2.800250381667108e-07, 4.3263278889322646e-08, 0.9999995352581237
GCA_041388925.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1557, 1.342696137552223e-07, 4.44436882305554e-09, 2.736247413713352e-09, 2.800141440886226e-07, 4.3262714885074074e-08, 0.999999535272911
GCA_003262445.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1556, 1.3426959742621347e-07, 4.444368780071308e-09, 2.7362473972187958e-09, 2.8001407660275107e-07, 4.326271282608932e-08, 0.9999995352729971
GCA_018383575.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1555, 1.342695973454848e-07, 4.4443687799151515e-09, 2.7362473971547774e-09, 2.80014076184788e-07, 4.326271281844768e-08, 0.9999995352729975
GCA_018383705.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1554, 1.3426959734508516e-07, 4.444368779914405e-09, 2.7362473971544486e-09, 2.8001407618219974e-07, 4.3262712818418635e-08, 0.9999995352729976
GCA_003036815.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1553, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218376e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_003038155.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1552, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_002852275.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1551, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_033114645.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1550, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_003263225.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1549, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_003261715.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1548, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_003262205.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1547, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_003036845.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1546, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_002852395.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1545, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_003261745.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1544, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_003261705.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1543, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_003036665.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1542, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_002851935.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1541, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_003262275.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1540, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_018383565.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1539, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_015391385.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1538, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_003262655.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1537, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_002852235.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1536, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_003263215.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1535, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_002852785.2, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1534, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_003263115.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1533, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_018383515.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1532, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_002852285.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1531, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_003037515.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1530, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_003262755.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1529, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_003262955.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1528, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_003038255.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1527, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_015391395.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1526, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_003037105.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1525, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_002852245.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1524, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_003262765.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1523, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_041388315.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1522, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_003037145.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1521, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_003037475.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1520, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_002852055.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1519, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_003262915.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1518, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_015391365.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1517, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_003037225.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1516, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_002852695.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1515, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_003036605.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1514, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_002811265.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1513, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_003262625.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1512, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_003263055.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1511, 1.342695973450832e-07, 4.444368779914402e-09, 2.7362473971544465e-09, 2.8001407618218365e-07, 4.326271281841852e-08, 0.9999995352729976
GCA_018383675.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1510, 1.3426959734508103e-07, 4.444368779914394e-09, 2.7362473971544416e-09, 2.8001407618216777e-07, 4.3262712818418364e-08, 0.9999995352729976
GCA_002852715.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1509, 1.3426959734468748e-07, 4.444368779913658e-09, 2.73624739715412e-09, 2.8001407617962746e-07, 4.3262712818389684e-08, 0.9999995352729973
GCA_002852535.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1508, 1.3426959726515378e-07, 4.444368779759721e-09, 2.7362473970910857e-09, 2.8001407576939845e-07, 4.3262712810834825e-08, 0.999999535272998
GCA_002851955.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1507, 1.3426958117753584e-07, 4.4443687372373865e-09, 2.736247380786128e-09, 2.8001400953246806e-07, 4.326271077466591e-08, 0.9999995352730823
GCA_015499895.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
NODE_1506, 1.3426632415350853e-07, 4.444352249236869e-09, 2.736240670985938e-09, 2.8000331711303605e-07, 4.326215291765952e-08, 0.999999535287613
GCA_002852315.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
NODE_1505, 1.3360662304807205e-07, 4.436245143501527e-09, 2.7322688694082878e-09, 2.782778600242435e-07, 4.310763018785957e-08, 0.9999995378393726
GCA_002852215.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
GCA_002164605.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
NODE_1560, 1.3494248958969348e-07, 4.4525405374854325e-09, 2.7402452369759574e-09, 2.817829814537116e-07, 4.341948337640485e-08, 0.9999995326622598
NODE_1503, 1.3426964633320136e-07, 4.444368905998688e-09, 2.736247445369511e-09, 2.800142786763674e-07, 4.3262718981237666e-08, 0.9999995352727398
GCA_041388705.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1470, 1.3360663937718398e-07, 4.436245186563814e-09, 2.732268885943119e-09, 2.7827792750963153e-07, 4.310763224710688e-08, 0.9999995378392867
GCA_037807855.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_034554935.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1504, 1.349424732608172e-07, 4.452540494601118e-09, 2.7402452205308594e-09, 2.817829139669546e-07, 4.341948131781474e-08, 0.9999995326623456
NODE_1501, 1.3426964625247536e-07, 4.444368905842704e-09, 2.7362474453055618e-09, 2.8001427825841486e-07, 4.3262718973597534e-08, 0.9999995352727403
GCA_041388415.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1469, 1.336066393767863e-07, 4.436245186563069e-09, 2.7322688859427907e-09, 2.782779275070594e-07, 4.310763224707794e-08, 0.9999995378392867
GCA_034361485.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_022649725.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1502, 1.349391999118789e-07, 4.4525239791137275e-09, 2.7402385021791184e-09, 2.817721539576712e-07, 4.341892145315176e-08, 0.9999995326769622
NODE_1499, 1.342729031964528e-07, 4.444385393620405e-09, 2.7362541550056173e-09, 2.800249702650292e-07, 4.326327682285746e-08, 0.9999995352582101
GCA_041388625.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
NODE_1468, 1.3426959750694257e-07, 4.444368780222404e-09, 2.7362473972810283e-09, 2.800140770209093e-07, 4.326271283368011e-08, 0.9999995352729965
GCA_002852355.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1467, 1.3426632423423712e-07, 4.444352249393029e-09, 2.736240671049957e-09, 2.8000331753099895e-07, 4.326215292530116e-08, 0.9999995352876123
GCA_002852485.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1466, 1.3360662304846974e-07, 4.4362451435022725e-09, 2.732268869408616e-09, 2.782778600268158e-07, 4.3107630187888517e-08, 0.9999995378393727
GCA_003037855.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
GCA_002852195.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
NODE_1500, 1.3427619279880584e-07, 4.444401964418684e-09, 2.73626089638526e-09, 2.800357972735442e-07, 4.3263838775611014e-08, 0.9999995352435083
GCA_002164675.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1498, 1.3493589426436989e-07, 4.452507375444494e-09, 2.740231749848e-09, 2.8176126041361817e-07, 4.3418357480859655e-08, 0.9999995326917487
NODE_1496, 1.336099125765318e-07, 4.4362617268403944e-09, 2.7322756174336266e-09, 2.7828868655708434e-07, 4.3108192170509294e-08, 0.9999995378246713
GCA_041388725.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
GCA_024623465.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
NODE_1497, 1.3493919049837025e-07, 4.452523904374573e-09, 2.7402384737424257e-09, 2.8177204139833377e-07, 4.341891752110538e-08, 0.9999995326770882
NODE_1494, 1.3360992877735635e-07, 4.436261769486189e-09, 2.732275633797978e-09, 2.78288752931242e-07, 4.310819420778494e-08, 0.9999995378245866
GCA_041388965.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_003261855.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1495, 1.3494388959991134e-07, 4.452526569679079e-09, 2.740239554772537e-09, 2.817756663751948e-07, 4.341895701620989e-08, 0.9999995326687208
NODE_1492, 1.33609951757651e-07, 4.436261783386609e-09, 2.732275639523551e-09, 2.782887753011711e-07, 4.310819441199271e-08, 0.9999995378245411
GCA_041388685.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_003263195.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1493, 1.358923252326442e-07, 4.453035343966354e-09, 2.7404439322096153e-09, 2.8234460338325366e-07, 4.342590429324297e-08, 0.9999995311436879
NODE_1490, 1.342827423871999e-07, 4.444673411110445e-09, 2.736394754534701e-09, 2.8149578111293905e-07, 4.326465767166021e-08, 0.9999995337757508
GCA_041388605.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1487, 1.3495986934320196e-07, 4.489697639676544e-09, 2.75857441766706e-09, 5.170818695336986e-07, 4.345982115487765e-08, 0.9999992972501678
GCA_034393315.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1432, 2.1673206405780836e-07, 1.1338466938969078e-08, 6.1992876733991045e-09, 3.858419899407016e-05, 6.955574546879416e-08, 0.9999611119754417
GCA_041386235.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1401, 7.551506406516415e-06, 8.741856093538815e-07, 4.601189498092441e-07, 0.006189297970476661, 2.7383467280144027e-06, 0.9937990778718298
GCA_041388195.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
GCA_041385875.1, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_1491, 3.27347565931227e-07, 4.547064745539864e-09, 2.777732906277372e-09, 3.700099806527409e-07, 4.451527791710989e-08, 0.9999992508023778
NODE_1488, 3.903350300640293e-05, 2.2441427664760856e-08, 9.757833132566701e-09, 1.3846991771702298e-05, 2.1048393740782953e-07, 0.9999468768220237
GCA_041388665.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1465, 0.00792138897676224, 3.334474423507269e-06, 1.2371748752087839e-06, 0.002172286724740562, 1.9118960550381743e-05, 0.989882633688648
GCA_041386015.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_1463, 0.0013622498650707761, 2.5776176816707486e-06, 1.0357763031357982e-06, 0.009960702777595564, 9.060696557052194e-06, 0.9886643732667917
GCA_041388025.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_041385825.1, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_1489, 1.6994321078938224e-07, 4.541661190530015e-09, 2.7818011266839515e-09, 6.68763345894449e-07, 4.394031483511895e-08, 0.9999991100296661
NODE_1485, 6.895265805507865e-06, 1.9360067033593632e-08, 9.475139301823536e-09, 6.219753898168462e-05, 1.1825613668445437e-07, 0.9999307601038697
GCA_003038075.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1464, 0.0013622650459933017, 2.575198167417462e-06, 1.0348344188543671e-06, 0.01000072562064456, 9.065238992833552e-06, 0.988624334061783
GCA_041385905.1, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_1400, 0.00789945946685927, 3.3390624505923927e-06, 1.2390855763988633e-06, 0.0021721545811617025, 1.9088729909661054e-05, 0.9899047190740424
GCA_041386005.1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_034393255.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1486, 1.351264121282767e-07, 4.453150628299579e-09, 2.7405511567830373e-09, 2.842011091246579e-07, 4.3579033230042306e-08, 0.9999995298997437
NODE_1483, 1.3361086706091992e-07, 4.43626536193628e-09, 2.7322773991248115e-09, 2.7830369954155276e-07, 4.310876592097292e-08, 0.9999995378081247
GCA_003036785.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
GCA_002852155.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
NODE_1484, 1.3696342118149677e-07, 4.475339860977311e-09, 2.7558866435849015e-09, 2.8460521285299246e-07, 8.768598593193121e-08, 0.9999994835141536
NODE_1481, 1.35651636247468e-07, 4.4982715285904305e-09, 2.762779950134548e-09, 5.218441633119947e-07, 4.3775786106082955e-08, 0.9999992914673629
NODE_1462, 2.1781292987262652e-07, 1.1359270472449384e-08, 6.208328938757352e-09, 3.882644072001345e-05, 6.980776308130287e-08, 0.9999608683709875
NODE_1459, 7.5516905305749645e-06, 8.74188666743188e-07, 4.601199754251383e-07, 0.006189537284574665, 2.7383818912039325e-06, 0.9937988383343614
GCA_041385835.1, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
GCA_002852775.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1460, 1.3496694236292452e-07, 4.48994577867474e-09, 2.7586983702643834e-09, 5.185809659608397e-07, 4.3461374193202876e-08, 0.9999992957420734
GCA_002811275.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1456, 1.342747834402276e-07, 4.444655875421512e-09, 2.7363877770904277e-09, 2.8149052216677957e-07, 4.326406376931232e-08, 0.9999995337895868
GCA_002852455.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1399, 1.3426636070519786e-07, 4.444354036348054e-09, 2.7362415424765294e-09, 2.800124550562474e-07, 4.326216173758631e-08, 0.999999535278427
GCA_003263045.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1398, 1.336066232944715e-07, 4.436245154565273e-09, 2.7322688748004536e-09, 2.7827791623150007e-07, 4.3107630243872564e-08, 0.9999995378393163
GCA_003037865.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_003036865.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_1478, 1.342814861051666e-07, 4.444690885746119e-09, 2.7364022384650785e-09, 2.8152168473293334e-07, 4.3265754253638146e-08, 0.9999995337499817
GCA_030730785.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
